"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/doh-300-2022-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","80998","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,043","Wed, 09 Mar 2022 09:38:43 GMT","","","","1.1","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/doh-300-2022-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zops-233-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","968872","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,048","Thu, 21 Nov 2019 14:19:54 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/2018/zops-233-2019-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-1-k-zod-352-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","187394","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,044","Wed, 30 Mar 2022 11:57:12 GMT","","","","1.1","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-1-k-zod-352-2021-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/prilohy-ost-182-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3583006","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,052","Mon, 05 Oct 2020 08:11:18 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/prilohy-ost-182-2020-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/images/ikony/svg/ico_20.svg?v=1618924659","image/svg+xml;charset=UTF-8","200","","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0,000","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,038","Tue, 20 Apr 2021 13:17:39 GMT","","","","1.1","https://www.bvsas.sk/images/ikony/svg/ico_20.svg?v=1618924659","2023-04-13 15:16:18"
"https://www.bvsas.sk/novinky/dolezity-oznam.html","text/html;charset=utf-8","200","","Indexable","","Dôležitý oznam! | BVS a. s.","27","239","Hodnota 1","9","64","","0","Dôležitý oznam!","15","","0","Táto webová stránka používa cookies","35","","0","index, follow","","","https://www.bvsas.sk/novinky/dolezity-oznam.html","","","","","","49254","478","8,117","3","","3","1","0","0,270","99","56","0","12","9","0","","","","","7b0a0f4c21829a0b23647aef4633f240","0,043","","","","","1.1","https://www.bvsas.sk/novinky/dolezity-oznam.html","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-301-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","357555","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,077","Tue, 19 Oct 2021 10:30:12 GMT","","","","1.1","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-301-2021-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/rocne-spravy/vysledky-hlasovanie-z-mimoriadneho-vz-29.09.2017.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","161826","0","0,000","2","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,056","Thu, 12 Oct 2017 06:58:06 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/rocne-spravy/vysledky-hlasovanie-z-mimoriadneho-vz-29.09.2017.pdf","2023-04-13 14:53:47"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zos-186-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","193614","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,025","Wed, 23 Jun 2021 12:29:48 GMT","","","","1.1","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zos-186-2021-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-81.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","111618","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,083","Mon, 04 Feb 2013 10:42:28 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-81.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/621.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","631048","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,099","Fri, 20 Dec 2013 11:36:34 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/621.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/292.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1379433","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,068","Mon, 27 May 2013 09:50:15 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/292.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-167-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","686206","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,041","Mon, 10 Aug 2020 14:00:03 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-167-2020-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/karlova-ves-adamiho-detske-ihrisko/karlovka-5.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","267576","0","0,000","2","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,152","Sun, 29 May 2022 06:26:57 GMT","","","","1.1","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/karlova-ves-adamiho-detske-ihrisko/karlovka-5.jpg","2023-04-13 14:53:48"
